Ini lat (deg),ini lon (deg),ini alt (m),ini vx_body (m/s),ini vy_body (m/s),ini vz_body (m/s),ini yaw (deg),ini pitch (deg),ini roll (deg)
1,171,12,-116,0,0.0006684562037,0.0003536771785,1.027028897,0
1,141,-80,-11,0.005629233757,-0.0005365484521,0.0004184587659,2.716810111,0
1,-179,17,13,-0.0007553780684,0.08861870749,0,1.232600866,0
1,-24,-60,7,0,0,0.01528436411,1.109777522,0
1,-73,32,-98,-0.002530725159,-0.0009899534087,0,2.519469993,0
1,80,-57,140,0,0,-0.07438367016,0.4735829437,0
1,-37,-42,25,-0.0006437855239,-0.00000001122496739,0.006664649731,0.730208171,0
1,-11,90,11,-0.000001179390069,0,0,0.5967349521,0
1,59,62,-48,0,0.002116724713,-0.001974393578,0.8721874952,0
1,-69,71,47,0,0,0,0.7860630047,0
1,-34,-59,69,0,0,-0.01643614871,0.003836674078,0
1,-168,37,25,-0.03111002937,0,-0.0280375673,1.797936595,0
1,55,-16,77,-0.003861447959,-0.01004087663,0,1.143858364,0
1,95,-44,28,0.005585646256,-0.001834404083,0.0119272348,0.04771192887,0
1,-38,26,74,0.02307302078,0.01759009935,0.01723064742,0.7736990475,0
1,-78,-8,-157,0,0.001952637923,-0.0000000001415988356,0.1925857821,0
1,-21,-42,-45,0.01277557194,0.000002824358757,-0.007087568357,1.008568981,0
1,-72,-64,49,0,0,-0.006848661668,1.793144541,0
1,-27,-9,-77,0.07333650653,0.0001821637217,-0.000256171754,0.7123612175,0
1,115,-78,-23,0,0,0,0.5534352498,0
1,56,48,-65,0,0.003200468656,0,0.4864764925,0
1,13,-25,-8,-0.05301178617,0.0006616519721,0.00002034016779,1.449309922,0
1,-111,-67,-14,0,0,-0.0001206951968,0.9826197135,0
1,18,-51,-34,-0.007054376219,0,0,0.9123841248,0
1,-47,64,-11,-0.09394446743,0.001574514217,0.05874611183,0.5287369692,0
1,-48,58,81,0.0883078349,-0.06792147757,0.1233181111,1.340826173,0
1,-151,-37,-114,0.00006734434334,0,-0.001939820246,0.1809682358,0
1,-68,-56,95,-0.0001286702558,-0.09706414816,-0.008268581098,0.1374299257,0
1,-54,41,-53,0,0.0003726703696,-0.00150454806,0.6317578517,0
1,76,-58,124,-0.00000400450852,-0.1203200831,0,0.4328285057,0
1,159,-3,99,-0.07438206372,0.01777629664,-0.03269166248,1.660533422,0
1,-75,53,116,0.0001457963376,0.003901420864,-0.01273436311,1.217289788,0
1,7,88,30,0,0,0,0.534587405,0
1,-15,87,57,-0.0004893585657,0.08084341675,0.0008320529331,1.359387427,0
1,65,27,132,-0.0001172232716,-0.08766186205,-0.01552829076,2.824379084,0
1,167,-78,-36,0,-0.00005327100322,0,0.9655987951,0
1,-108,89,-12,0.05463152805,0.008894037013,-0.0001308209824,1.346318088,0
1,-2,-36,-135,0.0002603332508,0,-0.03817359941,1.952867589,0
1,-19,-72,93,0.005869150385,0,0,0.231793468,0
1,-169,-41,-72,0,0,0.04113200394,0.7901253684,0
1,-4,-46,166,0.00001356076694,0.04454706929,0,1.512753263,0
1,154,-8,131,-0.04687063562,0,0,1.505542515,0
1,2,36,133,-0.03144258772,0.01224800744,0,0.7898848075,0
1,108,-40,-131,-0.001775193652,-0.000002654960645,0.09840034135,2.956890715,0
1,-35,15,133,0,0,0,1.853502561,0
1,14,83,-178,-0.02985493352,0,0.06707079921,0.4510987736,0
1,-73,-65,-180,0,0.002606986547,0.0002556429905,1.238519641,0
1,8,-40,102,0.0425218627,-0.03799492368,-0.002803748098,0.2178145271,0
1,-122,-36,-176,-0.06331874192,-0.002295521083,0.004727629739,0.5055799788,0
1,-139,-47,-127,0,-0.0002622548732,0.01437564753,1.543344194,0
1,-5,-12,78,0.1025468068,0.08307275859,-0.005009903275,0.3927209725,0
1,21,-62,-175,0.05740690158,0.01938556703,-0.04438783798,1.783007546,0
1,155,66,19,0.02365481136,-0.04598561913,-0.02396951066,0.9131434472,0
1,-53,-35,-12,0.01424888276,0.02128274641,0,0.3083621652,0
1,116,85,-175,-0.00004030764499,-0.05214407745,0.07128087251,1.361766071,0
1,3,-31,9,-0.09920685375,0,-0.00000001014079324,0.1418943403,0
1,-177,-42,-80,-0.009042144083,0.01196404402,0.006519539587,0.9941256189,0
1,-124,-1,65,0,0,-0.1007800207,0.388044019,0
1,142,-32,147,-0.02643331759,0.006284374629,0.0001698469408,1.359519597,0
1,-108,-13,-122,-0.00582109874,-0.1138706037,-0.0220128206,1.004680308,0
1,-108,90,180,0,0.03211792212,0,1.744998121,0
1,-26,56,-137,0,0,-0.00006060598428,2.197590349,0
1,49,-30,-159,0,0.05484751103,0,1.359220001,0
1,-179,-83,-106,0.00003041020858,0.09988352355,0.04991612286,0.765413384,0
1,-14,-22,19,0.002978504762,0.05256701367,-0.067559659,0.8243408389,0
1,112,8,-161,0.01125071997,0.0846140532,0.003342259119,0.5633582974,0
1,-7,-56,-172,-0.0885113058,-0.01742205549,-0.09271258015,0.1223240312,0
1,150,-10,-49,0.06976181172,-0.04997003863,0.06268540722,0.6977447266,0
1,47,-50,-143,-0.002449864371,0,0.08518010941,2.234370637,0
1,25,18,-58,0.02402798935,0,0.1047338462,0.4658631883,0
1,93,85,176,-0.03776671126,-0.00003846891918,0.08281283957,0.1045864422,0
1,138,69,30,0,0.01131107129,0,0.4952119861,0
1,-114,49,41,-0.00004228119222,0.07970594806,0.0008296468269,1.889342548,0
1,-29,-58,62,0.04019935779,0.003607802441,0.000001941693794,0.6755053863,0
1,48,-4,177,0.001364937851,-0.0003432701115,0,1.708765768,0
1,-173,-57,118,-0.0714388607,0.0005833727905,-0.1177849564,2.250030778,0
1,-39,2,-65,0.009941392592,0.08927829415,-0.002554173751,0.6152961615,0
1,-152,88,164,0,0.0003931570441,0,0.8393211934,0
1,14,-11,133,-0.01858091117,0.05831957494,-0.02217223764,1.440097553,0
1,94,-21,105,0,0,0.08930259609,1.874220591,0
1,-74,37,-149,-0.02058847767,0,0.01860069915,0.4373618462,0
1,-57,-64,94,-0.001410693334,-0.01003157069,0.01312598394,0.2777367667,0
1,-20,2,-163,-0.0000534240872,0,-0.01312896353,1.089162767,0
1,-24,32,122,-0.02891878942,-0.003320720973,0.06260201792,2.379398524,0
1,-127,-12,-92,-0.03191658882,-0.002919409868,0,1.066630303,0
1,103,-20,6,0,0.000493496929,0.06327398709,0.4813843178,0
1,139,-6,-34,0.001776914604,-0.006686874365,0.06549106334,0.5784091135,0
1,4,81,36,0,0,-0.07452840806,1.613232342,0
1,112,14,-42,-0.09420135603,-0.008110401102,0,0.3220012507,0
1,-40,43,76,0.004221616081,-0.0001347828032,0.002999919526,1.566775279,0
1,102,-15,-180,0.0000157271028,0.0009154091203,0,1.829567648,0
1,20,14,-76,0.02141652237,0.0001160076708,0,0.5360786672,0
1,42,-36,-123,0,0,-0.08985512913,1.968915145,0
1,-128,-19,-19,-0.00385945347,0.001387811962,0.0001274580314,1.839339179,0
1,10,-84,13,0.00924470609,0.03432974045,0.03081378088,0.828285274,0
1,120,45,-89,-0.005667953229,-0.04031628558,0.0003703547205,2.303346203,0
1,140,16,96,0,-0.01938170286,-0.0000007296662476,1.929112883,0
1,-121,41,53,0.07902736391,0,0,1.729143702,0
1,86,66,86,0,0.01225533952,-0.007859773962,2.922229886,0
1,98,-82,-89,0,0,-0.00001618928252,1.377061657,0
1,-115,89,-99,0.04918773541,0,-0.004149465871,0.7131059678,0
1,117,38,11,-0.04082618503,-0.01121388568,0,0.50648366,0
1,-75,87,60,0.002080577119,0.09820354258,-0.09851807265,0.6314604652,0
1,84,-32,56,-0.01731564801,0,0.005057894928,0.6193682177,0
1,62,56,158,0.03664929528,0.008198480245,0,0.8921647206,0
1,-58,-63,-73,-0.009915582744,0,-0.04960770558,0.04751412424,0
1,-160,44,-114,-0.0627413151,-0.0000007972210388,-0.01967162338,0.4402485943,0
1,145,-74,-148,-0.03832181963,0,-0.0774682174,0.668950338,0
1,172,77,-49,0,0.07525910421,0.003972634472,0.4451652726,0
1,-6,-51,21,0,-0.003562693386,0,0.1225672161,0
1,61,81,-29,0.0001663238717,0,-0.1210014173,0.2850528048,0
1,144,67,-156,0,0,-0.000000000209438816,0.4289477552,0
1,92,-85,92,-0.08168884243,0.01401586569,-0.04462510961,0.5315767622,0
1,-104,39,62,0,0,0.006949182896,0.05652290754,0
1,-23,-18,-150,-0.001317865859,0.004525114519,0.007764580696,1.725751405,0
1,-75,-87,101,0,0,0,0.4609439852,0
1,-149,-73,-167,-0.003924058444,0.03137096528,0,0.1954658241,0
1,98,-12,-130,0,0,0,2.368656726,0
1,-145,63,148,0,0.032255644,0,1.702629032,0
1,-98,-31,21,-0.04687314606,0.06660245032,0,1.938407361,0
1,43,56,161,-0.0001499492,-0.0000005471656198,-0.004151048089,1.980130162,0
1,-133,39,-157,-0.0000000001917182455,-0.08315339637,-0.04062108983,0.639864292,0
1,94,-55,-57,0.0132557056,-0.02222296712,-0.008134412074,1.394777365,0
1,-26,59,-26,0.017304417,-0.09867314429,0,0.05813088731,0
1,116,-41,-37,0.001142173536,-0.003484728917,0.04029145065,0.773041062,0
1,56,88,161,0,-0.09744633521,0.00004279827059,0.4582005818,0
1,96,-47,123,0,0,0.03401429318,1.468304242,0
1,-166,44,136,0.0001432677377,-0.04481341028,0.0005223707961,0.2096849578,0
1,15,-34,148,0.02602733017,-0.04604136479,0,1.435536314,0
1,49,51,-33,-0.0001389565226,0.02473254796,0,0.674050111,0
1,68,-29,101,0.06629711706,-0.06372394598,0.00005113615586,0.3964631274,0
1,-107,-10,-117,-0.004394840092,-0.0003405405473,-0.0302171723,0.6620508306,0
1,-99,15,39,0.01387640868,0.09392988959,0,0.8163060181,0
1,36,-87,141,-0.09556822788,0.01975515032,0,0.944847341,0
1,134,-53,-180,0,0,0.008451409209,0.4160082089,0
1,96,13,9,0.000001870870883,0,0.009058514716,2.608488664,0
1,111,-69,-177,0,0.01219872236,-0.1141805568,1.408015952,0
1,-56,86,-179,0.004305232607,0,-0.08013818481,1.13509135,0
1,-119,-31,19,0,0.08587220844,0.001029152829,0.5415553118,0
1,-90,-36,165,-0.0679677624,-0.003567588655,-0.02217757117,0.7160210425,0
1,-87,-56,-91,-0.01737651818,0.03625844001,0.000003817189949,0.7112668939,0
1,-78,13,-164,0.0003146495804,0,0,0.4181671853,0
1,41,43,161,-0.09290938922,-0.01454155257,0.00279552388,1.094108948,0
1,-152,58,-145,-0.1135571105,0.04556790449,0.06354752054,0.9026118293,0
1,-83,81,155,0,0,-0.09893503689,1.796404392,0
1,176,58,-144,0,0,-0.00001677663004,1.440614485,0
1,96,1,42,-0.03412980526,0.005769324074,0.04656600516,2.675920107,0
1,173,24,110,-0.0001365563404,-0.0682853768,0.007053023359,1.965845462,0
1,-71,61,-150,0,-0.06592915881,0.00001222952678,1.194518633,0
1,115,-18,-76,-0.08444411249,0.001073918109,0.03182689941,0.7871507124,0
1,-43,28,144,0,0.1106208218,0,0.4170845968,0
1,110,-44,-68,0,-0.005453410121,0,0.7318385291,0
1,19,89,173,0,-0.01678126981,0.006882570075,1.676819813,0
1,-141,-4,160,-0.000004355268641,0,0,0.7207482483,0
1,141,-4,146,0.05266590686,0,0.05309993938,1.177062611,0
1,-110,-21,61,0,-0.00008331621368,-0.1242253896,1.016488949,0
1,163,-39,71,-0.03475182342,0,0.02427890924,1.503825105,0
1,61,33,170,0.02496026804,-0.004403528507,-0.00000002545350099,1.182380866,0
1,134,5,-102,0,0.008715804765,0,0.1468792656,0
1,-159,-84,-117,0.01275198851,0,-0.0002121371733,0.1147403659,0
1,-16,-18,-13,-0.05494157597,-0.01662526152,-0.04299982316,0.6321207708,0
1,-66,-77,-117,-0.03288858452,0,-0.01533063678,2.368185388,0
1,-61,-11,-113,-0.01911716224,-0.03820029253,0,1.255264468,0
1,-5,54,170,0,0,0,1.901719907,0
1,-95,-68,64,0,0.06351907176,-0.07129209156,0.6505823356,0
1,80,32,-145,-0.00272730661,0,0.0007528992878,0.7485229129,0
1,-118,-53,151,0.09828348835,0.02667247582,0.009293676258,1.848145076,0
1,-16,0,-89,-0.05541690363,0.02505419749,-0.06473389793,1.821884202,0
1,-51,84,-11,0,0,0,0.7574504487,0
1,-141,65,93,-0.007874373695,0,-0.1081769127,1.54411157,0
1,57,30,89,0.0230169039,0.001744534933,-0.003995956757,2.283074943,0
1,83,68,-72,0.04497305837,0.006318138783,-0.04955457699,1.125734157,0
1,74,-22,-34,0.09911477386,0,0.004055723913,1.551171121,0
1,-94,-39,115,0.0002679012842,0,0,0.665088332,0
1,173,74,-138,0,0,-0.0006507753867,1.9205675,0
1,-60,-85,-169,-0.02844196097,0,0.000566396429,0.597918255,0
1,56,-65,64,-0.002507173663,-0.01241991634,0,0.3295887473,0
1,68,57,100,-0.1130528052,-0.1053621867,0,0.0244091844,0
1,-36,30,-66,0.000200111583,0.005217544057,0.09978328944,0.8484610505,0
1,-45,-17,-166,0.0821923742,0.08680208296,0.003938541474,0.9745080885,0
1,-158,60,45,-0.02075734807,-0.1101840042,0.002652433894,0.2887160033,0
1,49,81,-94,0,-0.00009889826823,0,2.263936389,0
1,-4,78,-40,-0.009270299228,-0.00659087249,0.02359707119,2.67909602,0
1,-65,-66,85,0.008529678442,0,0.06299394596,0.9344384576,0
1,27,84,-148,-0.007445849031,0.0000005846068238,0,0.2589421905,0
1,-91,46,114,0,-0.000001966900532,0.01667115166,0.2494785468,0
1,-147,61,165,0,0,0.01847456786,1.414149193,0
1,-29,-48,106,0.0004015935344,0.007920187185,-0.0000002918035462,0.3816092674,0
1,-80,-63,-60,0,-0.0295249824,-0.06941283011,0.0670416722,0
1,-83,1,111,0,-0.02991189403,-0.1231447409,1.491210989,0
1,66,-16,-44,0,0.04427716847,0.01099049165,0.7641945286,0
1,90,-54,-110,0.003549155873,0,0,2.40945793,0
1,133,-11,93,-0.000595861715,-0.01309753109,-0.001955094645,0.5098786034,0
1,52,-68,92,-0.004243085781,-0.0631777904,0,0.5130839378,0
1,12,7,105,0.03456344795,0.1047572194,-0.000008274492611,0.1601419191,0
1,-114,73,138,0.002682771627,-0.04260401121,-0.02599569561,0.7865476689,0
1,-61,-69,72,0.0001997225301,0,0,1.203965843,0
1,92,62,114,0,0,-0.04808385873,0.3598664209,0
1,-179,64,-105,0.07628047034,-0.0003215032193,0,0.3156511928,0
1,60,16,29,0,-0.005633621633,-0.1191384897,1.817335816,0
1,-105,-2,138,0.03822908538,0,0.002923438218,0.3724313909,0
1,0,-82,-122,-0.1192150213,0.01501027208,0.01480198329,0.5743732286,0
1,154,84,92,0,0.1186289923,-0.01977808825,2.295105597,0
1,-60,81,-60,0,-0.00302650743,0,0.7814112856,0
1,-173,1,179,-0.0009834627052,0.00007660387004,-0.003661489864,0.7850166682,0
1,-27,-7,104,0.002913656079,0.1246002592,-0.0313388959,1.140576401,0
1,48,-55,-16,-0.00002506636607,0,0,0.4250653204,0
1,-9,89,-150,0,0.002344832381,0,1.363567615,0
1,-51,8,146,0.02553867981,0.000006456724686,0,0.04412198669,0
1,-157,-47,61,-0.08237853864,-0.08801814954,-0.0902533334,2.826231428,0
1,73,-52,126,0,0,0,2.966003948,0
1,75,-26,-148,0,0,0.003820224484,0.4376747782,0
1,15,10,114,0,0,0.06468525979,0.4165950274,0
1,-178,-33,87,0.0522827312,-0.008360663787,0,1.909516733,0
1,147,23,107,0.005800844291,-0.0005121527691,0.01462666995,0.6759397019,0
1,-2,-46,140,-0.1075334011,-0.01494682257,0,0.4245885485,0
1,-50,-29,-16,0,0,0,1.544193549,0
1,-20,80,165,-0.0009029693844,0,0,0.7286728721,0
1,-117,-3,-5,0.02873912348,-0.01504833665,-0.01104025356,0.1212219579,0
1,168,-79,-39,0.01897407192,0,0,0.6038340485,0
1,79,-88,-169,-0.1232137702,0,0,2.785535609,0
1,35,15,47,0.04867353973,-0.09362845816,0,0.4458851846,0
1,22,10,32,0,0,0,1.776269526,0
1,151,86,177,-0.07278043007,0.0001132065661,0.008536366214,1.330511186,0
1,-48,13,-88,0,0,0,0.8317187304,0
1,176,85,-81,0,-0.000002630640876,0,1.419883105,0
1,-38,-49,158,0.09560046634,0.07302596099,-0.03653853886,1.284465109,0
1,-153,-6,6,0,0.06160551394,0.04291037513,0.3879774396,0
1,-148,-69,-97,0.0001125820908,-0.0001488464892,0.0003890510772,0.5026616342,0
1,-3,-69,-8,0.004520548185,0.001882285379,-0.1210162315,2.214154059,0
1,113,-24,156,-0.0000104756033,0.01426544165,0,0.4124316165,0
1,167,61,92,0,-0.03972616285,-0.01832971175,0.2683959605,0
1,122,-25,-55,-0.03022077173,0.001406196962,0,1.495822855,0
1,167,-16,45,0.007374954918,0.001849640087,0.02139641901,1.012744642,0
1,98,32,174,-0.02551164981,0,0,0.1214722646,0
1,-132,-32,-47,-0.02632526186,0.02129597643,-0.1019136866,0.7189522118,0
1,-84,-69,53,0.07512157853,0.00000005065476982,-0.01660600961,1.209739138,0
1,12,67,162,0,0.01899312384,0,1.348257623,0
1,14,58,-164,0,0.01361434339,-0.1013292256,0.8333686801,0
1,-89,-59,-104,-0.008304540435,0.101484006,0.01597832058,2.265333048,0
1,-102,50,-81,0.002033757705,-0.02728665064,-0.001076664721,0.1297842789,0
1,114,46,175,0,0.000000001731418853,0.02694129479,0.9834661663,0
1,-35,-53,-91,-0.01404812125,0.05269837317,0,0.0833886411,0
1,-144,1,38,0.01817139671,0,0,2.75154951,0
1,-92,-64,107,-0.02960400247,0,-0.06834170759,0.06439407881,0
1,156,-10,-33,0.02360248962,0.01004022696,-0.02112269108,0.2617000184,0
1,177,-35,176,0,0.01570943643,0.05684942752,2.469115689,0
1,55,-27,-7,0,-0.004104006744,-0.0007709037113,0.560258697,0
1,-46,54,-158,0.07772732883,0.00007950517214,0,1.855617089,0
1,42,-20,-85,0,0.03616661448,0.001785299573,1.029043219,0
1,-128,-34,139,0.03438588191,-0.01434453593,0,1.628988541,0
1,-47,-1,-90,0,0.01738138825,0,0.9816106493,0
1,27,-1,-60,0,0.08652335471,0,1.742441132,0
1,102,17,79,0.00007464799825,0.007313942624,0.05334483729,0.9555436852,0
1,119,-38,179,-0.04077518257,0,0,0.1625919604,0
1,-146,-61,142,-0.002941472744,-0.01481701388,-0.02678839272,0.3177623669,0
1,-70,10,-142,-0.01718744491,0,0,0.8973149733,0
1,-1,39,119,-0.01271958691,0.06085113791,-0.05582160961,0.6084356557,0
1,122,-58,1,0.1044354646,-0.02845476946,0,0.7431635574,0
1,-61,21,-172,0,0,-0.07888599498,0.910798198,0
1,43,40,118,0.07832648352,0.01549865416,0,0.5742567855,0
1,81,-29,-73,0.07374707487,0,0.04865361066,2.802463734,0
1,-19,23,-155,0,0,-0.01347521335,0.8617670367,0
1,-101,84,50,0.12495368,0,0.05083868753,0.8934019215,0
1,-173,24,-53,0.01545216264,0,0.0002917211064,0.1223705753,0
1,-106,-21,104,0,-0.0003401804683,-0.01339075107,0.703877851,0
1,-77,-50,16,0.03290250144,0.00000009562727423,0.0001545381768,0.3309491751,0
1,-79,-34,118,-0.01343323278,-0.0465192016,0.000353383954,0.4539909202,0
1,-92,-82,-8,0.0007868045148,0.05137023571,0,0.7004459682,0
1,-22,89,-99,0,0.1047145215,-0.001676809876,1.104088867,0
1,113,24,5,0,0.00102515802,0.1175364908,1.497330199,0
1,87,-4,-176,0,0,0,1.076360621,0
1,2,56,-47,0.002993249069,0.000005085506596,-0.04493333573,1.394816932,0
1,-154,-24,-34,0.03492851672,-0.1162294797,0,0.5674807682,0
1,122,87,14,0.03513273762,-0.07508446101,0,0.1482657648,0
1,-47,-83,-145,0,0.000009173411728,0,1.31365845,0
1,72,85,-173,0,0,-0.0001004726957,1.234607224,0
1,179,-39,-44,0,-0.0005345325843,-0.02779996232,1.403473087,0
1,-59,-80,15,0.01786255498,0,-0.08198208955,0.1306674645,0
1,149,-3,41,0,0.06943417413,0,0.04298564303,0
1,-111,9,-117,-0.0001253860465,-0.007796202291,0,0.564096583,0
1,177,69,-73,-0.001174945882,0.0003720163559,0.01444381898,0.790596158,0
1,84,-48,140,0.05401974819,-0.09955297202,-0.02887127065,2.896125006,0
1,-22,12,173,0,0,0,0.1788820856,0
1,15,-66,-89,0,0,0.02818198325,0.02460870629,0
1,-121,-20,147,-0.0007414905302,-0.01612994026,-0.102847069,0.948068292,0
1,-4,-33,-93,-0.01933784983,0,-0.02942223679,0.8230831633,0
1,21,41,-160,0.02170292304,0.01076636939,-0.05448654535,0.7600155097,0
1,-20,-78,156,0,0,0.07182504267,1.158692609,0
1,-104,-24,-68,0.01834271384,0.01396574826,-0.002763038037,2.362568429,0
1,-5,-33,-134,0,0,0.02371554096,0.4151502282,0
1,154,37,16,-0.01234134247,0.07401536276,0,0.5868295011,0
1,127,53,175,0,0,0,1.945497101,0
1,-93,1,17,-0.01080138534,0.02806297385,0,2.540873512,0
1,-117,39,-23,0,0,0,0.5616036873,0
1,-24,60,-162,-0.000002423385146,0.01673860084,0.004506115236,1.250993781,0
1,113,67,137,0,0,0,0.9548929592,0
1,-144,-79,-105,-0.03414647289,0.0000007461179434,0.0144065441,0.2337601333,0
1,-166,76,123,0.009513955077,-0.08411870442,-0.008310802466,0.5857417928,0
1,-102,61,-5,0.001078474834,0,0,0.9104471575,0
1,-144,-9,-48,-0.0175395916,0,0.01117758692,0.576077344,0
1,-167,-36,15,0.001978353971,0.005452234663,0.001181704117,0.7617081818,0
1,-155,-7,-102,-0.09805602471,0.0002568341044,-0.003308747482,1.962491706,0
1,172,-85,140,0,-0.03843519182,-0.04788772995,0.908944247,0
1,-110,80,-140,-0.1108416036,0,-0.02734990594,0.2375270396,0
1,-139,65,27,-0.09567901653,0.01317084452,-0.00000002219540116,0.7355723009,0
1,-24,71,39,-0.04841944718,0,-0.08708065345,2.188127591,0
1,-148,41,-177,0,0,0,0.7556945851,0
1,-42,2,120,0.00006502451193,0.0752883982,-0.0003038488456,2.221281966,0
1,-180,-9,-113,0,0,0,0.8637754596,0
1,-22,30,-78,-0.08200120096,-0.00003559977435,-0.0000008873634653,0.2022825198,0
1,63,-89,84,0,0,-0.002632118297,0.1482461522,0
1,-130,-69,-152,-0.0280329813,-0.01763780732,-0.03179487499,0.08714545625,0
1,44,-14,33,0,0,-0.01443791329,0.8546556105,0
1,-110,51,92,-0.01022345015,0.001039581842,0.07035410102,0.1223640003,0
1,-131,-16,144,0,-0.0008043961586,0,0.3711867666,0
1,158,-83,-126,0.03303917602,0,-0.0003412714333,2.306731904,0
1,72,83,-72,-0.00004959391432,0.0001487728164,0,2.717535807,0
1,-124,42,-76,0.00003418021927,0.0001127493612,-0.09945217016,0.1659605,0
1,32,-57,-92,0.08293297632,-0.03205076067,-0.005521060213,1.590711015,0
1,128,-32,135,-0.003085324736,0,0,0.3005225848,0
1,-38,73,18,-0.001892638296,-0.02280454801,-0.04673598861,0.2913149024,0
1,89,-55,83,0.0000003876283019,0.09500507722,0,1.063222992,0
1,-54,-34,146,0,0.1189431927,0,0.6337418354,0
1,-141,80,-54,-0.07410877271,0,0.002896457288,2.084235916,0
1,-149,-83,-153,0.08375162404,0.0004962165748,0.07776896795,1.809204805,0
1,158,42,114,0,-0.07606699489,-0.02444151662,0.07453636791,0
1,114,-67,-44,0.1217558949,0.00001770346355,-0.0000204320473,1.129279137,0
1,88,10,93,0,-0.007934821701,0.06828210725,0.07644994538,0
1,125,21,-80,0.07865388876,0,-0.007425042133,0.1647625134,0
1,-3,-52,-53,0,0,0,0.151869139,0
1,-111,47,173,0.0004894634877,-0.001424046631,-0.01191524083,0.4747844582,0
1,-106,-73,-18,0.002687873892,-0.01136621697,0,0.09559608114,0
1,-76,59,-121,0.1175562678,-0.006217249571,-0.003564521167,2.997845796,0
1,175,39,87,0,-0.03130569269,0.002481940505,1.719537289,0
1,134,-66,-13,-0.01940581583,0.008844880373,-0.0001977444003,0.1657697265,0
1,1,85,-22,0.1032594692,0,0.00003015956959,0.8298666211,0
1,-56,-2,123,-0.1208412829,0.002679442043,0,0.4719813393,0
1,-26,-25,-62,-0.0005483180477,-0.03034759223,0,0.3008081098,0
1,135,8,-168,0.0001657386636,0.06714333634,0,0.3243965443,0
1,153,-13,-79,0,0.08802863744,-0.004841444346,0.7130616989,0
1,130,-81,157,-0.02041853589,0,-0.0002384248762,0.9860014353,0
1,25,-81,-155,0.00609802273,-0.0001354070792,0,1.589112448,0
1,-73,79,134,-0.01298505977,0.01876960394,0.02341427316,1.533274684,0
1,-149,-28,-161,0.03224061832,0,0,0.448169402,0
1,-107,-45,-112,0,0,-0.004094282682,2.549124497,0
1,-49,77,74,0.1182442299,0.000003974354704,0.008670323906,0.2904931996,0
1,63,-44,-123,-0.1131351055,-0.009792549589,0.0126414525,2.001098553,0
1,-99,54,137,0,-0.09432950013,-0.1042744412,0.3914041605,0
1,67,11,-101,-0.09447549468,-0.02633848318,0.0005274515589,0.05574913142,0
1,-83,-46,5,0.06146303141,0,0,0.7834023024,0
1,-177,-54,128,-0.01021504078,-0.04943631078,0,0.8617781858,0
1,-151,58,141,-0.0226552827,-0.000000001105824594,0,0.9039065114,0
1,-128,21,58,-0.003751132041,-0.04301984096,-0.003344005753,2.009533885,0
1,-115,29,-99,-0.0000006991865833,-0.000000001018743547,0.0001299492929,1.996973888,0
1,-3,9,18,0,0,0.01155147455,1.800346112,0
1,151,-48,-125,0.03267150233,0.1201779004,0,0.6049449793,0
1,-158,-42,-153,0,-0.0170804983,-0.08689787695,0.08181148994,0
1,133,61,-42,-0.01341841776,-0.1171397198,-0.02034867164,0.1183239411,0
1,-134,-30,-31,-0.1056341002,0.01933935722,0.007007001955,2.274530454,0
1,-71,36,-80,-0.01514650267,-0.03579113162,0.000002173286885,0.3461501036,0
1,-46,75,-34,-0.0920294067,0,-0.001074537986,1.022507735,0
1,61,-68,76,0,0.07048586524,0,0.717919949,0
1,173,-5,26,-0.00002566936251,0.00812700032,0,0.3046387558,0
1,-77,77,140,0.0006820940136,0,0.06601259682,0.6094066365,0
1,19,77,-78,-0.0187990492,0,0,0.5113326378,0
1,-137,-41,34,0.01469608703,0,0.00006396307328,0.04243133525,0
1,-55,11,-92,-0.04141786644,0,-0.01807183801,0.04816516573,0
1,55,25,-103,0,0,0.03841222394,0.1001278809,0
1,5,84,-94,0.000001047166297,0,0.001486240571,0.5746905823,0
1,130,-68,153,-0.07110783996,0,0,0.1795854612,0
1,161,19,63,-0.02799391467,0,0.0001844424887,1.924014011,0
1,2,78,-103,0.04444946976,0,0.0004013899011,0.2459312031,0
1,72,55,60,-0.01273600607,0.008162788163,0,1.364255112,0
1,149,79,109,-0.03385104566,-0.03181821435,-0.00112375281,0.2713152522,0
1,-151,-4,-142,0,0.001005232614,-0.0001903381476,0.04725711051,0
1,23,23,41,-0.003152317805,0,0.05575106996,0.02109309774,0
1,-153,-73,-10,-0.00217402072,0.0267556478,0.02852996976,0.4915142147,0
1,158,-62,38,0,0,-0.02137933291,0.2188340059,0
1,142,25,-135,-0.0003378814602,0,0.02066154593,1.608551104,0
1,84,21,-120,-0.03384966967,-0.007728240645,0.009931870726,2.227981746,0
1,66,-60,-26,-0.02637477649,0,-0.0505257584,1.158059942,0
1,13,32,-164,-0.0689696814,-0.01786740865,0.03511439673,1.335274847,0
1,159,1,-102,-0.00007726906928,0,-0.005213239134,1.67873962,0
1,15,-7,-74,-0.003429424976,0,-0.00000476428118,1.590595532,0
1,-94,29,59,0,-0.09090553932,0,0.8395151542,0
1,-138,43,20,0.0000002941227041,0,-0.08942921002,1.86751525,0
1,127,14,90,0,-0.00003926151436,0.0289550695,2.747379026,0
1,-158,-60,156,-0.03909987342,0.02978936348,0.01874081302,0.2855317549,0
