# Model Roll	Model Pitch 	Ref Roll 	Ref Pitch
6.941704559326171875e+01	-3.825537872314453125e+01	1.008999999007527926e+01	-5.419999999920296574e+01
6.995320129394531250e+01	-3.874739456176757812e+01	9.569999991070494261e+00	-5.447999999928172343e+01
7.049582672119140625e+01	-3.923714828491210938e+01	9.049999991966169333e+00	-5.475999999935254436e+01
7.104811859130859375e+01	-3.972258377075195312e+01	8.529999992772282269e+00	-5.503999999941623855e+01
7.161149597167968750e+01	-4.020282745361328125e+01	8.009999993497785908e+00	-5.531999999947362312e+01
7.218647766113281250e+01	-4.067729949951171875e+01	7.489999994150824847e+00	-5.559999999952530914e+01
7.277304077148437500e+01	-4.114562225341796875e+01	6.969999994738522275e+00	-5.587999999957170161e+01
7.337071228027343750e+01	-4.160754013061523438e+01	6.449999995267187813e+00	-5.615999999961341871e+01
7.397871398925781250e+01	-4.206290054321289062e+01	5.929999995743336250e+00	-5.643999999965105729e+01
7.459612274169921875e+01	-4.251164245605468750e+01	5.409999996171650061e+00	-5.671999999968483053e+01
7.521978759765625000e+01	-4.295162963867187500e+01	4.889999996557215844e+00	-5.699999999971534237e+01
7.584797668457031250e+01	-4.338120651245117188e+01	4.369999996904310180e+00	-5.727999999974280598e+01
7.648036956787109375e+01	-4.380039596557617188e+01	3.849999997216393410e+00	-5.755999999976742032e+01
7.711654663085937500e+01	-4.420970535278320312e+01	3.329999997497536057e+00	-5.783999999978959039e+01
7.775600433349609375e+01	-4.460963439941406250e+01	2.809999997750587841e+00	-5.811999999980952225e+01
7.839813232421875000e+01	-4.500069046020507812e+01	2.289999997978195090e+00	-5.839999999982762091e+01
7.904228210449218750e+01	-4.538337326049804688e+01	1.769999998183004353e+00	-5.867999999984388637e+01
7.968773651123046875e+01	-4.575815963745117188e+01	1.249999998367661513e+00	-5.895999999985852469e+01
8.033396911621093750e+01	-4.612516021728515625e+01	7.299999985335916541e-01	-5.923999999987174192e+01
8.098484802246093750e+01	-4.647726821899414062e+01	2.099999986828302023e-01	-5.951999999988353096e+01
8.163797760009765625e+01	-4.681597137451171875e+01	-3.100000011825873036e-01	-5.979999999989409787e+01
8.229101562500000000e+01	-4.714331817626953125e+01	-8.300000010618465707e-01	-6.007999999990364870e+01
8.294205474853515625e+01	-4.746076965332031250e+01	-1.350000000952912060e+00	-6.035999999991217635e+01
8.358950805664062500e+01	-4.776940917968750000e+01	-1.870000000854765920e+00	-6.063999999991989398e+01
8.423209381103515625e+01	-4.807008743286132812e+01	-2.390000000766594024e+00	-6.091999999992680159e+01
8.486869049072265625e+01	-4.836345291137695312e+01	-2.910000000687174904e+00	-6.119999999993309103e+01
8.549839019775390625e+01	-4.865000915527343750e+01	-3.430000000615694766e+00	-6.147999999993877651e+01
8.612044525146484375e+01	-4.893014526367187500e+01	-3.950000000551542545e+00	-6.175999999994384382e+01
8.673421478271484375e+01	-4.920413970947265625e+01	-4.470000000493496550e+00	-6.203999999994850612e+01
8.733921813964843750e+01	-4.947223281860351562e+01	-4.990000000441558115e+00	-6.231999999995256445e+01
8.793503570556640625e+01	-4.973457717895507812e+01	-5.510000000394707165e+00	-6.259999999995621067e+01
8.852132415771484375e+01	-4.999128723144531250e+01	-6.030000000352539580e+00	-6.287999999995945188e+01
8.909781646728515625e+01	-5.024245071411132812e+01	-6.550000000314645909e+00	-6.315999999996248704e+01
8.966432189941406250e+01	-5.048810577392578125e+01	-7.070000000280415975e+00	-6.343999999996511008e+01
9.022064971923828125e+01	-5.072827148437500000e+01	-7.590000000249646384e+00	-6.371999999996754127e+01
9.076670074462890625e+01	-5.096295166015625000e+01	-8.110000000221930350e+00	-6.399999999996975930e+01
9.130234527587890625e+01	-5.119210815429687500e+01	-8.630000000197064480e+00	-6.427999999997177838e+01
9.182751464843750000e+01	-5.141571807861328125e+01	-9.150000000174641102e+00	-6.455999999997359851e+01
9.234216308593750000e+01	-5.163373184204101562e+01	-9.670000000154457709e+00	-6.483999999997520547e+01
9.284625244140625000e+01	-5.184608459472656250e+01	-1.019000000013630824e+01	-6.511999999997661348e+01
9.333975982666015625e+01	-5.205270004272460938e+01	-1.071000000011999198e+01	-6.539999999997782254e+01
9.382269287109375000e+01	-5.225352478027343750e+01	-1.123000000010530286e+01	-6.567999999997901739e+01
9.429503631591796875e+01	-5.244845581054687500e+01	-1.175000000009204015e+01	-6.595999999998001329e+01
9.475684356689453125e+01	-5.263741302490234375e+01	-1.227000000007999780e+01	-6.623999999998102339e+01
9.520762634277343750e+01	-5.282036590576171875e+01	-1.279000000006938009e+01	-6.651999999998182034e+01
9.565814971923828125e+01	-5.280068206787109375e+01	-1.331000000005957773e+01	-6.679999999998261728e+01
9.609284973144531250e+01	-5.263570785522460938e+01	-1.391400000005113213e+01	-6.707999999998320106e+01
9.651644897460937500e+01	-5.237148284912109375e+01	-1.459360000004319780e+01	-6.735999999998379906e+01
9.697480773925781250e+01	-5.203623199462890625e+01	-1.534124000003621191e+01	-6.763999999998439705e+01
9.747716522216796875e+01	-5.165884399414062500e+01	-1.615011600002983627e+01	-6.791999999998498083e+01
9.801509094238281250e+01	-5.126295089721679688e+01	-1.701410440002416635e+01	-6.819999999998537987e+01
9.857472229003906250e+01	-5.086727905273437500e+01	-1.792769396001889604e+01	-6.847999999998576470e+01
9.910158538818359375e+01	-5.050765991210937500e+01	-1.888592456401438824e+01	-6.875999999998614953e+01
9.961131286621093750e+01	-5.017179870605468750e+01	-1.988433210761034076e+01	-6.903999999998654857e+01
1.001152725219726562e+02	-4.986134338378906250e+01	-2.091889889684659209e+01	-6.931999999998693340e+01
1.006179275512695312e+02	-4.957762145996093750e+01	-2.198600900715912587e+01	-6.959999999998711928e+01
1.011185989379882812e+02	-4.931546401977539062e+01	-2.308240810644053909e+01	-6.987999999998730516e+01
1.016067047119140625e+02	-4.906343460083007812e+01	-2.420516729579363968e+01	-7.015999999998749104e+01
1.020771026611328125e+02	-4.882001113891601562e+01	-2.535165056621156765e+01	-7.043999999998767692e+01
1.025303115844726562e+02	-4.858919525146484375e+01	-2.651948550958781325e+01	-7.071999999998786279e+01
1.029677429199218750e+02	-4.837341690063476562e+01	-2.770653695862630528e+01	-7.099999999998804867e+01
1.033912506103515625e+02	-4.817399597167968750e+01	-2.891088326276097931e+01	-7.127999999998823455e+01
1.038027572631835938e+02	-4.799142456054687500e+01	-3.013079493648215745e+01	-7.155999999998842043e+01
1.042038955688476562e+02	-4.782555389404296875e+01	-3.136471544283125112e+01	-7.183999999998860631e+01
1.045959777832031250e+02	-4.767581939697265625e+01	-3.261124389854548866e+01	-7.211999999998879218e+01
1.049799880981445312e+02	-4.754132080078125000e+01	-3.386911950868812937e+01	-7.239999999998897806e+01
1.053565750122070312e+02	-4.742096328735351562e+01	-3.513720755781649530e+01	-7.267999999998896499e+01
1.057261352539062500e+02	-4.731352996826171875e+01	-3.641448680203217947e+01	-7.295999999998895191e+01
1.060888442993164062e+02	-4.721773529052734375e+01	-3.770003812182612535e+01	-7.323999999998892463e+01
1.064446868896484375e+02	-4.713228988647460938e+01	-3.899303430964099704e+01	-7.351999999998891155e+01
1.067935333251953125e+02	-4.705593490600585938e+01	-4.029273087867412784e+01	-7.379999999998889848e+01
1.071351623535156250e+02	-4.698741912841796875e+01	-4.159845779080399808e+01	-7.407999999998888541e+01
1.074692840576171875e+02	-4.692559432983398438e+01	-4.290961201172084571e+01	-7.435999999998885812e+01
1.077955856323242188e+02	-4.686933517456054688e+01	-4.422565081054608527e+01	-7.463999999998884505e+01
1.081137084960937500e+02	-4.681762695312500000e+01	-4.554608572948879441e+01	-7.491999999998883197e+01
1.084233016967773438e+02	-4.676953506469726562e+01	-4.687047715653724822e+01	-7.519999999998880469e+01
1.087240600585937500e+02	-4.672418594360351562e+01	-4.819842944088068037e+01	-7.547999999998879161e+01
1.090156250000000000e+02	-4.668080902099609375e+01	-4.952958649678998171e+01	-7.575999999998877854e+01
1.092977294921875000e+02	-4.663867950439453125e+01	-5.086362784710822638e+01	-7.603999999998875126e+01
1.095700912475585938e+02	-4.659717178344726562e+01	-5.220026506239466357e+01	-7.631999999998873818e+01
1.098324813842773438e+02	-4.655572891235351562e+01	-5.353923855615241933e+01	-7.659999999998872511e+01
1.100846939086914062e+02	-4.651384353637695312e+01	-5.488031470053464034e+01	-7.687999999998869782e+01
1.103265686035156250e+02	-4.647108459472656250e+01	-5.622328323047830168e+01	-7.715999999998868475e+01
1.105579452514648438e+02	-4.642707824707031250e+01	-5.756795490742796062e+01	-7.743999999998867168e+01
1.107787322998046875e+02	-4.638147735595703125e+01	-5.891415941668231682e+01	-7.771999999998865860e+01
1.109888458251953125e+02	-4.633402252197265625e+01	-6.026174347501122242e+01	-7.799999999998863132e+01
1.111882705688476562e+02	-4.628448867797851562e+01	-6.161056912750743919e+01	-7.827999999998861824e+01
1.113769683837890625e+02	-4.623267745971679688e+01	-6.296051221475404702e+01	-7.855999999998860517e+01
1.115549621582031250e+02	-4.617844009399414062e+01	-6.431146099327591514e+01	-7.883999999998857788e+01
1.117222900390625000e+02	-4.612166976928710938e+01	-6.566331489394563903e+01	-7.911999999998856481e+01
1.118790130615234375e+02	-4.606227493286132812e+01	-6.701598340454826541e+01	-7.939999999998855174e+01
1.120252151489257812e+02	-4.600020980834960938e+01	-6.836938506409073568e+01	-7.967999999998852445e+01
1.121610107421875000e+02	-4.593545532226562500e+01	-6.972344655767894039e+01	-7.995999999998851138e+01
1.122865219116210938e+02	-4.586800384521484375e+01	-7.107810190190836863e+01	-8.023999999998849830e+01
1.124018859863281250e+02	-4.579788589477539062e+01	-7.243329171171474457e+01	-8.051999999998847102e+01
1.125072631835937500e+02	-4.572515106201171875e+01	-7.378896254054076564e+01	-8.079999999998845794e+01
1.126028289794921875e+02	-4.564985656738281250e+01	-7.514506628648373976e+01	-8.107999999998844487e+01
1.126887664794921875e+02	-4.557209014892578125e+01	-7.650155965783265799e+01	-8.135999999998843180e+01
1.127652664184570312e+02	-4.549196243286132812e+01	-7.785840369204683498e+01	-8.163999999998840451e+01
1.128325424194335938e+02	-4.540958404541015625e+01	-7.921556332283937252e+01	-8.191999999998839144e+01
1.128907928466796875e+02	-4.532506942749023438e+01	-8.057300699055281257e+01	-8.219999999998837836e+01
1.129402694702148438e+02	-4.523857498168945312e+01	-8.193070629149487161e+01	-8.247999999998835108e+01
1.129811706542968750e+02	-4.515025711059570312e+01	-8.328863566234271332e+01	-8.275999999998833800e+01
1.130137557983398438e+02	-4.506027221679687500e+01	-8.464677209610570685e+01	-8.303999999998832493e+01
1.130382385253906250e+02	-4.496879959106445312e+01	-8.600509488649232992e+01	-8.331999999998829765e+01
1.130548782348632812e+02	-4.487602996826171875e+01	-8.736358539784022526e+01	-8.359999999998828457e+01
1.130639038085937500e+02	-4.478214645385742188e+01	-8.872222685805357401e+01	-8.387999999998827150e+01
1.130655899047851562e+02	-4.468734741210937500e+01	-9.008100417224549972e+01	-8.415999999998825842e+01
1.130601501464843750e+02	-4.459183502197265625e+01	-9.143990375501815038e+01	-8.443999999998823114e+01
1.130478515625000000e+02	-4.449584197998046875e+01	-9.279891337951363539e+01	-8.471999999998821806e+01
1.130289382934570312e+02	-4.439956665039062500e+01	-9.415802204155953348e+01	-8.499999999998820499e+01
1.130036621093750000e+02	-4.430323028564453125e+01	-9.551721983740094402e+01	-8.527999999998817771e+01
1.129722671508789062e+02	-4.420706939697265625e+01	-9.687649785365827881e+01	-8.555999999998816463e+01
1.129349899291992188e+02	-4.411131668090820312e+01	-9.823584806828968397e+01	-8.583999999998815156e+01
1.128920898437500000e+02	-4.401619338989257812e+01	-9.959526326145801534e+01	-8.611999999998812427e+01
1.128438034057617188e+02	-4.392194366455078125e+01	-1.009547369353096116e+02	-8.639999999998811120e+01
1.127903594970703125e+02	-4.382879257202148438e+01	-1.023142632417757767e+02	-8.667999999998809812e+01
1.127319946289062500e+02	-4.373698806762695312e+01	-1.036738369175954375e+02	-8.695999999998807084e+01
1.126689453125000000e+02	-4.364677810668945312e+01	-1.050334532258332416e+02	-8.723999999998805777e+01
1.126014404296875000e+02	-4.355838775634765625e+01	-1.063931079032472411e+02	-8.751999999998804469e+01
1.125297012329101562e+02	-4.347207260131835938e+01	-1.077527971129196658e+02	-8.779999999998803162e+01
1.124539566040039062e+02	-4.338806533813476562e+01	-1.091125174016251123e+02	-8.807999999998800433e+01
1.123744201660156250e+02	-4.330659866333007812e+01	-1.104722656614598719e+02	-8.835999999998799126e+01
1.122912979125976562e+02	-4.322791671752929688e+01	-1.118320390953110604e+02	-8.863999999998797819e+01
1.122047882080078125e+02	-4.315225982666015625e+01	-1.131918351857774638e+02	-8.891999999998795090e+01
1.121151275634765625e+02	-4.307986450195312500e+01	-1.145516516671970066e+02	-8.919999999998793783e+01
1.120224838256835938e+02	-4.301094436645507812e+01	-1.159114865004744672e+02	-8.947999999998792475e+01
1.119270706176757812e+02	-4.294575119018554688e+01	-1.172713378504243025e+02	-8.975999999998789747e+01
1.118290710449218750e+02	-4.288448333740234375e+01	6.136879593462084870e+01	-8.996000000001211561e+01
1.117286834716796875e+02	-4.282738876342773438e+01	6.000891634116143081e+01	-8.968000000001212868e+01
1.116260604858398438e+02	-4.277466201782226562e+01	5.864902470704796400e+01	-8.940000000001214175e+01
1.115214080810546875e+02	-4.272653198242187500e+01	5.728912223634583256e+01	-8.912000000001216904e+01
1.114148941040039062e+02	-4.268319320678710938e+01	5.592921001271398751e+01	-8.884000000001218211e+01
1.113066787719726562e+02	-4.264485168457031250e+01	5.456928901144534194e+01	-8.856000000001219519e+01
1.111969299316406250e+02	-4.261169815063476562e+01	5.320936011030347856e+01	-8.828000000001222247e+01
1.110858154296875000e+02	-4.258393478393554688e+01	5.184942409927579376e+01	-8.800000000001223555e+01
1.109734878540039062e+02	-4.256172561645507812e+01	5.048948168935090308e+01	-8.772000000001224862e+01
1.108600921630859375e+02	-4.254525375366210938e+01	4.912953352041854771e+01	-8.744000000001227590e+01
1.107457962036132812e+02	-4.253469085693359375e+01	4.776958016837937748e+01	-8.716000000001228898e+01
1.106307373046875000e+02	-4.253018951416015625e+01	4.640962215154411297e+01	-8.688000000001230205e+01
1.105150527954101562e+02	-4.253190612792968750e+01	4.504965993639244459e+01	-8.660000000001232934e+01
1.103988876342773438e+02	-4.253997421264648438e+01	4.368969394275585927e+01	-8.632000000001234241e+01
1.102823944091796875e+02	-4.255454635620117188e+01	4.232972454848292898e+01	-8.604000000001235549e+01
1.101656951904296875e+02	-4.257573699951171875e+01	4.096975209363734649e+01	-8.576000000001236856e+01
1.100489273071289062e+02	-4.260366439819335938e+01	3.960977688427629317e+01	-8.548000000001239584e+01
1.099322204589843750e+02	-4.263843154907226562e+01	3.824979919585138788e+01	-8.520000000001240892e+01
1.098157043457031250e+02	-4.268012619018554688e+01	3.688981927626890212e+01	-8.492000000001242199e+01
1.096995086669921875e+02	-4.272885513305664062e+01	3.552983734864469056e+01	-8.464000000001244928e+01
1.095837631225585938e+02	-4.278467941284179688e+01	3.416985361378289809e+01	-8.436000000001246235e+01
1.094685897827148438e+02	-4.284767150878906250e+01	3.280986825240732685e+01	-8.408000000001247543e+01
1.093541259765625000e+02	-4.291786575317382812e+01	3.144988142716929858e+01	-8.380000000001250271e+01
1.092404861450195312e+02	-4.299532318115234375e+01	3.008989328445504086e+01	-8.352000000001251578e+01
1.091277923583984375e+02	-4.308006286621093750e+01	2.872990395601218694e+01	-8.324000000001252886e+01
1.090161895751953125e+02	-4.317211151123046875e+01	2.736991356041364654e+01	-8.296000000001255614e+01
1.089057922363281250e+02	-4.327146530151367188e+01	2.600992220437492009e+01	-8.268000000001256922e+01
1.087967224121093750e+02	-4.337812805175781250e+01	2.464992998394010471e+01	-8.240000000001258229e+01
1.086891326904296875e+02	-4.349206924438476562e+01	2.328993698554873859e+01	-8.212000000001259536e+01
1.085831298828125000e+02	-4.361327362060546875e+01	2.192994328699657558e+01	-8.184000000001262265e+01
1.084788589477539062e+02	-4.374166870117187500e+01	2.056994895829959091e+01	-8.156000000001263572e+01
1.083764419555664062e+02	-4.387722778320312500e+01	1.920995406247234882e+01	-8.128000000001264880e+01
1.082760314941406250e+02	-4.401986312866210938e+01	1.784995865622776279e+01	-8.100000000001267608e+01
1.081777648925781250e+02	-4.416949462890625000e+01	1.648996279060767378e+01	-8.072000000001268916e+01
1.080817718505859375e+02	-4.432601928710937500e+01	1.512996651154956851e+01	-8.044000000001270223e+01
1.079882125854492188e+02	-4.448934173583984375e+01	1.376996986039730508e+01	-8.016000000001272952e+01
1.078972244262695312e+02	-4.465932083129882812e+01	1.240997287436021423e+01	-7.988000000001274259e+01
1.078089675903320312e+02	-4.483583831787109375e+01	1.104997558692684123e+01	-7.960000000001275566e+01
1.077235946655273438e+02	-4.501873016357421875e+01	9.689978028236835073e+00	-7.932000000001276874e+01
1.076412658691406250e+02	-4.520782852172851562e+01	8.329980225415795303e+00	-7.904000000001279602e+01
1.075621414184570312e+02	-4.540296936035156250e+01	6.969982202876849442e+00	-7.876000000001280910e+01
1.074863967895507812e+02	-4.560395431518554688e+01	5.609983982591877805e+00	-7.848000000001282217e+01
1.074141921997070312e+02	-4.581057357788085938e+01	4.249985584335380651e+00	-7.820000000001284945e+01
1.073311920166015625e+02	-4.666712188720703125e+01	2.889987025904521722e+00	-7.792000000001286253e+01
1.070626754760742188e+02	-4.776549530029296875e+01	1.534988323316700543e+00	-7.771100000001291619e+01
1.066152343750000000e+02	-4.903131103515625000e+01	1.844894909876748368e-01	-7.756590000001290264e+01
1.062362365722656250e+02	-5.038243865966796875e+01	-1.161959458108435150e+00	-7.747831000001298207e+01
1.057186813354492188e+02	-5.163708114624023438e+01	-2.504763512294920780e+00	-7.744247900001295193e+01
1.048831634521484375e+02	-5.285610580444335938e+01	-3.844287161062724056e+00	-7.745323110001301359e+01
1.034976806640625000e+02	-5.413187408447265625e+01	-5.180858444953765130e+00	-7.750590799001297171e+01
1.015414733886718750e+02	-5.538279724121093750e+01	-6.514772600455739138e+00	-7.759631719101304270e+01
9.906190490722656250e+01	-5.657231903076171875e+01	-7.846295340407491992e+00	-7.772068547191308596e+01
9.609065246582031250e+01	-5.768618774414062500e+01	-9.175665806364117216e+00	-7.787561692472313268e+01
9.264598083496093750e+01	-5.875289916992187500e+01	-1.050309922572505705e+01	-7.805805523225214415e+01
8.874076843261718750e+01	-5.978740692138671875e+01	-1.182878930314991095e+01	-7.826524970902826794e+01
8.439950561523437500e+01	-6.080112838745117188e+01	-1.315291037283225428e+01	-7.849472473812674878e+01
7.964820861816406250e+01	-6.182738494873046875e+01	-1.447561933554640135e+01	-7.874425226431529268e+01
7.474317932128906250e+01	-6.276545715332031250e+01	-1.579705740198911101e+01	-7.901182703788498429e+01
6.915652465820312500e+01	-6.354776763916015625e+01	-1.711735166178751655e+01	-7.929564433409770174e+01
6.235026931762695312e+01	-6.414953613281250000e+01	-1.843661649560606719e+01	-7.959407990068928029e+01
5.423996353149414062e+01	-6.456210327148437500e+01	-1.975495484604275021e+01	-7.990567191062167751e+01
4.499471664428710938e+01	-6.479950714111328125e+01	-2.107245936143583265e+01	-8.022910471956072342e+01
3.508088302612304688e+01	-6.489366149902343750e+01	-2.238921342528962555e+01	-8.056319424760596348e+01
2.518274116516113281e+01	-6.488816833496093750e+01	-2.370529208275804223e+01	-8.090687482284666032e+01
1.596203994750976562e+01	-6.483032989501953125e+01	-2.502076287447959757e+01	-8.125918734056331516e+01
7.836690902709960938e+00	-6.476470947265625000e+01	-2.633568658702900223e+01	-8.161926860650822846e+01
9.018080234527587891e-01	-6.470355987548828125e+01	-2.765011792832349613e+01	-8.198634174585869516e+01
-4.958342075347900391e+00	-6.465962982177734375e+01	-2.896410613548850677e+01	-8.235970757127418551e+01
-9.930657386779785156e+00	-6.466149139404296875e+01	-3.027769552193698033e+01	-8.273873681414804082e+01
-1.419555473327636719e+01	-6.473267364501953125e+01	-3.159092596974062772e+01	-8.312286313273453686e+01
-1.790024375915527344e+01	-6.488739013671875000e+01	-3.290383337276391273e+01	-8.351157681946230582e+01
-2.098540878295898438e+01	-6.515371704101562500e+01	-3.421645003548488262e+01	-8.390441913751728009e+01
-2.360828018188476562e+01	-6.550650787353515625e+01	-3.552880503193369321e+01	-8.430097722376684999e+01
-2.590517044067382812e+01	-6.589279937744140625e+01	-3.684092452873768764e+01	-8.470087950139135557e+01
-2.803987693786621094e+01	-6.624000549316406250e+01	-3.815283207586129066e+01	-8.510379155125359318e+01
-3.006206703186035156e+01	-6.653722381591796875e+01	-3.946454886827255848e+01	-8.550941239612951961e+01
-3.198199653625488281e+01	-6.680063629150390625e+01	-4.077609398144264219e+01	-8.591747115651784839e+01
-3.381030273437500000e+01	-6.704862213134765625e+01	-4.208748458329571918e+01	-8.632772404086725260e+01
-3.555623245239257812e+01	-6.729907989501953125e+01	-4.339873612496347022e+01	-8.673995163678189613e+01
-3.722883605957031250e+01	-6.756732177734375000e+01	-4.470986251246443999e+01	-8.715395647310501204e+01
-3.883737564086914062e+01	-6.786525726318359375e+01	-4.602087626121533503e+01	-8.756956082579574741e+01
-4.039104080200195312e+01	-6.820133209228515625e+01	-4.733178863509112944e+01	-8.798660474321744118e+01
-4.189865875244140625e+01	-6.858088684082031250e+01	-4.864260977157940147e+01	-8.840494426889702595e+01
-4.336838531494140625e+01	-6.900679016113281250e+01	-4.995334879441880105e+01	-8.882444984200867566e+01
-4.480758666992187500e+01	-6.948004913330078125e+01	-5.126401391497427085e+01	-8.924500485780902181e+01
-4.622267913818359375e+01	-7.000025177001953125e+01	-5.257461252347416547e+01	-8.966650437202932267e+01
-4.761923980712890625e+01	-7.056605529785156250e+01	1.261148487288759412e+02	-8.991114606517241725e+01
-4.900191879272460938e+01	-7.117545318603515625e+01	1.248043638559910278e+02	-8.948803145865385034e+01
-5.037458801269531250e+01	-7.182610321044921875e+01	1.234939274703945529e+02	-8.906422831278723606e+01
-5.174036026000976562e+01	-7.251545715332031250e+01	1.221835347233577806e+02	-8.863980548150718164e+01
-5.310168075561523438e+01	-7.324086761474609375e+01	1.208731812510246328e+02	-8.821482493335508934e+01
-5.446046066284179688e+01	-7.399980163574218750e+01	1.195628631259248635e+02	-8.778934244001827381e+01
-5.581801223754882812e+01	-7.478981018066406250e+01	1.182525768133350397e+02	-8.736340819601508656e+01
-5.717524719238281250e+01	-7.560862731933593750e+01	1.169423191320042008e+02	-8.693706737641230120e+01
-5.853265380859375000e+01	-7.645422363281250000e+01	1.156320872188064044e+02	-8.651036063876983917e+01
-5.989035034179687500e+01	-7.732481384277343750e+01	1.143218784969283917e+02	-8.608332457489157719e+01
-6.124811553955078125e+01	-7.821887207031250000e+01	1.130116906472382539e+02	-8.565599211740114072e+01
-6.260542678833007812e+01	-7.913516998291015625e+01	1.117015215825170742e+02	-8.522839290565983106e+01
-6.396143722534179688e+01	-8.007278442382812500e+01	1.103913694242679782e+02	-8.480055361509255363e+01
-6.531499481201171875e+01	-8.103112792968750000e+01	1.090812324818438697e+02	-8.437249825358206579e+01
-6.666468048095703125e+01	-8.200993347167968750e+01	1.077711092336621164e+02	-8.394424842822262178e+01
-6.812149047851562500e+01	-8.298706054687500000e+01	1.064609983102986064e+02	-8.351582358539904760e+01
-6.977463531494140625e+01	-8.394418334960937500e+01	1.051508984792713903e+02	-8.308724122685795521e+01
-7.165393066406250000e+01	-8.487918853759765625e+01	1.038408086313469170e+02	-8.265851710417091169e+01
-7.371768951416015625e+01	-8.578159332275390625e+01	1.025307277682149305e+02	-8.222966539375246953e+01
-7.592536926269531250e+01	-8.665471649169921875e+01	1.012206549913961027e+02	-8.180069885437603716e+01
-7.825634002685546875e+01	-8.750876617431640625e+01	9.991058949225919150e+01	-8.137162896893710240e+01
-8.068823242187500000e+01	-8.835472106933593750e+01	9.860053054303598685e+01	-8.094246607204203769e+01
-8.319846343994140625e+01	-8.920382690429687500e+01	9.729047748873506407e+01	-8.051321946483655267e+01
-8.576576995849609375e+01	-9.006718444824218750e+01	9.598042973986426318e+01	-8.008389751835166237e+01
-8.837141418457031250e+01	-9.095542144775390625e+01	9.467038676588053647e+01	-7.965450776651512399e+01
-9.100024414062500000e+01	-9.187878417968750000e+01	9.336034808929515805e+01	-7.922505698986240930e+01
-9.374742889404296875e+01	-9.271503448486328125e+01	9.205031328036830018e+01	-7.879555129087482612e+01
-9.684507751464843750e+01	-9.335232543945312500e+01	9.074028195233411509e+01	-7.836599616178611427e+01
-1.005797042846679688e+02	-9.380921173095703125e+01	8.943025375710334401e+01	-7.793639654560632835e+01
-1.052836227416992188e+02	-9.413584899902343750e+01	8.812022838139573366e+01	-7.750675689104436117e+01
-1.113673553466796875e+02	-9.436902618408203125e+01	8.681020554325880312e+01	-7.707708120193858292e+01
-1.192990341186523438e+02	-9.453041076660156250e+01	8.550018498893560093e+01	-7.664737308174345287e+01
-1.294360198974609375e+02	-9.462908935546875000e+01	8.419016649004470310e+01	-7.621763577356787778e+01
-1.418857574462890625e+02	-9.469123840332031250e+01	8.288014984104286498e+01	-7.578787219620984672e+01
-1.560678710937500000e+02	-9.466768646240234375e+01	8.157013485694120902e+01	-7.535808497658769056e+01
-1.706493530273437500e+02	-9.457404327392578125e+01	8.026012137124975254e+01	-7.492827647892769960e+01
1.760589141845703125e+02	-9.440906524658203125e+01	7.895010923412742443e+01	-7.449844883103376958e+01
1.652634429931640625e+02	-9.414028167724609375e+01	7.764009831071737722e+01	-7.406860394792917646e+01
1.567917327880859375e+02	-9.374520874023437500e+01	7.633008847964833876e+01	-7.363874355313504338e+01
1.503120269775390625e+02	-9.323834991455078125e+01	7.502007963168620108e+01	-7.320886919782037694e+01
1.452928314208984375e+02	-9.275173187255859375e+01	7.371007166852027126e+01	-7.277898227803702014e+01
1.412888488769531250e+02	-9.240531921386718750e+01	7.240006450167089724e+01	-7.234908405023207933e+01
1.378348236083984375e+02	-9.221035003662109375e+01	7.109005805150644619e+01	-7.191917564520765893e+01
1.346557312011718750e+02	-9.215075683593750000e+01	6.978005224635847981e+01	-7.148925808068568699e+01
1.316747283935546875e+02	-9.220852661132812500e+01	6.847004702172525015e+01	-7.105933227261583340e+01
1.288618164062500000e+02	-9.234523010253906250e+01	6.716004231955537307e+01	-7.062939904535311086e+01
1.261680908203125000e+02	-9.251152038574218750e+01	6.585003808760247068e+01	-7.019945914081657179e+01
1.235217590332031250e+02	-9.265661621093750000e+01	6.454003427884491373e+01	-6.976951322673362199e+01
1.209048004150390625e+02	-9.275315093994140625e+01	6.323003085096310372e+01	-6.933956190405911002e+01
1.183303222656250000e+02	-9.279377746582031250e+01	6.192002776586947022e+01	-6.890960571365202725e+01
1.158043594360351562e+02	-9.277499389648437500e+01	6.061002498928516502e+01	-6.847964514228560517e+01
1.133290023803710938e+02	-9.269617462158203125e+01	5.930002249035930362e+01	-6.804968062805588147e+01
1.109035415649414062e+02	-9.255900573730468750e+01	5.799002024132602173e+01	-6.761971256524904561e+01
1.085255584716796875e+02	-9.236675262451171875e+01	5.668001821719611399e+01	-6.718974130872297224e+01
1.061917495727539062e+02	-9.212374877929687500e+01	5.537001639547915488e+01	-6.675976717784953962e+01
1.039096221923828125e+02	-9.183271789550781250e+01	5.406001475593388506e+01	-6.632979046006335011e+01
1.016968460083007812e+02	-9.149326324462890625e+01	5.275001328034320380e+01	-6.589981141405576182e+01
9.954195404052734375e+01	-9.110927581787109375e+01	5.144001195231152934e+01	-6.546983027264889188e+01
9.743212890625000000e+01	-9.068843078613281250e+01	5.013001075708302778e+01	-6.503984724538274520e+01
9.535780334472656250e+01	-9.023613739013671875e+01	4.882000968137742802e+01	-6.460986252084316561e+01
9.340499877929687500e+01	-8.973535919189453125e+01	4.751000871324236385e+01	-6.417987626875758167e+01
